Score,Title,Agency,CloseDate,DaysLeft,OppNumber,Category,Eligibility,URL,MissionHits,ProgramHits,TechHits,MissionPts,ProgramPts,TechPts,ScoreBreakdown
0,Commercial Fishing Occupational Safety Research Cooperative Agreement (U01),Centers for Disease Control and Prevention - ERA,01/31/2028,839,RFA-OH-22-005,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,CHIPS Research and Development Office (CRDO) Broad Agency Announcement (BAA),National Institute of Standards and Technology,09/30/2029,1447,2025-NIST-CHIPS-CRDO-01,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Annual Program Statement 2025,U.S. Mission to South Africa,,,PAS-ZAF-FY25-02,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,FY 2021 - 2023 Economic Development RNTA,Department of Commerce,,,EDA-HDQ-RNTA-2021,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Residential (Long Term Foster Care) Services for Unaccompanied Alien Children,Administration for Children and Families - ORR,11/17/2025,34,HHS-2023-ACF-ORR-ZU-0162,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Public Health Crisis Response Cooperative Agreement,Centers for Disease Control - OPHPR,02/11/2027,485,CDC-RFA-TP22-2201,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,U.S. Consulate General Surabaya PAS Annual program Statement,U.S. Mission to Indonesia,,,PAS-SURABAYA-FY20-01,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Measurement Science and Engineering (MSE) Research Grant Programs,National Institute of Standards and Technology,,,2025-NIST-MSE-01,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Alaska Sea Grant State Fellowship Program,Geological Survey,,,USGS-17-FA-0222,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Solid Waste Infrastructure for Recycling (SWIFR) Grants for Tribes and Intertribal Consortia,Environmental Protection Agency,12/12/2025,59,EPA-I-OLEM-ORCR-25-02,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Notice of Intent to Issue DE-FOA-0003390,National Energy Technology Laboratory,11/05/2025,22,DE-FOA-0003603,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Legacy Resource Management Program,Washington Headquarters Services,06/20/2026,249,HQ003423NFOEASD07,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Outdoor Recreation Legacy Partnership Program (ORLP) Recurring Notice 5 Year,National Park Service,11/01/2029,1479,P25AS00189,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Solomon Islands Threshold Program Industry Day,Millennium Challenge Corporation,,,SI-INDUSTRY-DAY,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,2026 Tribal Transportation Program Safety Fund,DOT Federal Highway Administration ,,,2026TTPSF,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,"UNITED STATES ARMY RESEARCH INSTITUTE FOR THE BEHAVIORAL AND SOCIAL SCIENCES (ARI) BROAD AGENCY ANNOUNCEMENT FOR BASIC, APPLIED, AND ADVANCED SCIENTIFIC RESEARCH",Dept of the Army -- Materiel Command,04/30/2028,929,W911NF-23-S-0010,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Boosting Innovative GEOINT - Science &amp; Technology  Broad Agency Announcement (BIG-ST BAA),National Geospatial-Intelligence Agency ,12/14/2026,426,HM047623BAA0001,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Leading Edge Acceleration Projects (LEAP) in Health Information Technology,Office of the National Coordinator,09/30/2027,716,NAP-AX-22-001,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Young Faculty Award (YFA) 2026,DARPA - Defense Sciences Office,01/20/2026,98,DARPARA2502,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,APEX Accelerator-Option Period for Existing Award Recipients,ACC-APG-Aberdeen Division A,11/12/2025,29,DOD2026APEXACCELERATORCLOSED,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,FY 2026 Continuation of Solicitation for the Office of Science Financial Assistance Program,Office of Science,09/30/2026,351,DE-FOA-0003600,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Indian Housing Block Grant Competitive Program (IHBG-COMP) for FY2025,Department of Housing and Urban Development,01/15/2026,93,FR-6900-N-48,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,TTO Office Wide (OW) BAA 2025,DARPA - Tactical Technology Office,12/22/2026,434,HR001125S0011,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,FY25 Long Range Broad Agency Announcement (BAA) for Navy and Marine Corps Science and Technology,Office of Naval Research,09/30/2026,351,N0001425SB001,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Information Innovation Office (I2O) Office-Wide,DARPA - Information Innovation Office,10/29/2025,15,HR001125S0002,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Notice of Intent to Publish a Request for Concept Notes Announcement on Capacity Development for the Reception &amp; Placement Program,Bureau of Population Refugees and Migration,,,PRM-A-NOI-01,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,ARMY APPLICATIONS LAB BROAD AGENCY ANNOUNCEMENT FOR DISRUPTIVE APPLICATIONS,Dept of the Army -- Materiel Command,04/04/2029,1268,W911NF-24-S-0008,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Fundamental Research to Counter Weapons of Mass Destruction,Defense Threat Reduction Agency,09/30/2034,3273,HDTRA1-25-S-0001,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,U.S. Embassy Jakarta PAS Annual Program Statement,U.S. Mission to Indonesia,,,PAS-JAKARTA-FY20-02,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,NOAA Great Lakes Fish Habitat Restoration Partnership Grants,DOC NOAA - ERA Production,,,NOAA-NMFS-HCPO-2024-28122,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,F25AS00282 National Fish Passage Program FY25,Fish and Wildlife Service,12/31/2025,78,F25AS00282,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,R Package Development and Data Certification for the National Park Service Units of the National Capital Region and the Northeast,National Park Service,,,P16AS00322,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Enhancing Interpretation at Ford's Theatre,National Park Service,,,P17AS00001,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,DEVCOM ARMY RESEARCH LABORATORY BROAD AGENCY ANNOUNCEMENT FOR FOUNDATIONAL RESEARCH,Dept of the Army -- Materiel Command,11/20/2027,767,W911NF-23-S-0001,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Request for Information Trusted Partner Program,Dept of the Army -- Materiel Command,12/31/2025,78,DEVCOM-ARL-RFI-TPP,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Rediscovering Our Revolutionary Tradition,National Endowment for the Humanities,01/15/2026,93,20250904-PQ,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Fiscal Year (FY) 2026 Department of the Navy (DoN) Historically Black Colleges and Universities/Minority Institutions (HBCU/MI) Program,Office of Naval Research,12/12/2025,59,N0001425SF005,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Request for Information &ndash; University Partnership Models,Dept of the Army -- Materiel Command,,,DEVCOM-ARL-RFI-25-01,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,FY2025 NAGPRA Repatriation Grants,National Park Service,05/08/2026,206,P25AS00474,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Tribal Injury Prevention Cooperative Agreement Program,Indian Health Service,11/13/2025,30,HHS-2026-IHS-IPP-0001,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,FY2025 ABPP - Battlefield Restoration Grants,National Park Service,01/08/2026,86,P25AS00475,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,FY 2024 Atlantic Salmon Habitat Restoration Partnership Grants,DOC NOAA - ERA Production,03/31/2026,168,NOAA-NMFS-HCPO-2024-25198,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,RFI - DOE Infrastructure Work Scope Development,Idaho Field Office,,,DE-SOL-0008318,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Renewable Energy Systems and Energy Efficiency Improvements Program,Rural Business-Cooperative Service ,,,RDBCP-REAP-RES-EEI-2016,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,RESEARCH INITIATIVES AT THE NAVAL POST GRADUATE SCHOOL,Naval Supply Systems Command,01/13/2026,91,N00244-22-S-NPS-F001,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,U.S. Ambassadors Fund for Cultural Preservation (AFCP),U.S. Mission to Indonesia,,,PAS-JAKARTA-FY20-03,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,U.S. Ambassadors Fund for Cultural Preservation (AFCP) 2021 Small Grant Competition,U.S. Mission to Indonesia,,,PAS-JAKARTA-FY20-04,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Region 3 Fiscal Year 2025 Wetland Program Development Grants,Environmental Protection Agency,11/13/2025,30,EPA-REG3-WPDG-25,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Cooperative Agreement for affiliated Partner with the Great Lakes Northern Forests Cooperative Ecosystem Studies Unit (CESU),Geological Survey,10/30/2025,16,G25AS00353,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Cooperative Agreement for affiliated Partner with the Great Rivers Cooperative Ecosystem Studies Unit (CESU),Geological Survey,10/30/2025,16,G25AS00340,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Cooperative Agreement for affiliated Partner with the Gulf Coast Cooperative Ecosystem Studies Unit (CESU),Geological Survey,10/30/2025,16,G25AS00354,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Solid Waste Management Grant Program,Rural Utilities Service,12/31/2025,78,SWMFY26,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,National Digital Newspaper Program,National Endowment for the Humanities,01/15/2026,93,20260109-PJ,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,BROAD AGENCY ANNOUNCEMENT (BAA) for Extramural Biomedical and Human Performance Research and Development Department of Defense,Dept. of the Army -- USAMRAA,07/31/2028,1021,HT9425-23-S-SOC1,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Scholarly Editions and Translations,National Endowment for the Humanities,12/03/2025,50,20241127-RQ,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Biological Technologies,DARPA - Biological Technologies Office,09/30/2026,351,HR001126S0003,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Collaborative Research,National Endowment for the Humanities,11/19/2025,36,20251119-RZ,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,F24AS00298 Cooperative Agriculture,Fish and Wildlife Service,03/07/2029,1240,F24AS00298,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,DOD Defense Health Agency (DHA) Research &amp; Development FY23-FY27 BROAD AGENCY ANNOUNCEMENT for Extramural Medical Research,Dept. of the Army -- USAMRAA,09/30/2027,716,HT942523SBAA1,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Tribal Early Childhood and Family Economic Well-being Research Center (TRC),Administration for Children and Families - OPRE,12/01/2025,48,HHS-2025-ACF-OPRE-PH-0017,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Academy for Women Entrepreneurs 2024,U.S. Mission to Zimbabwe,,,AF-HAR-FY24-01,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,2022 Alumni Engagement Innovation Fund (AEIF 2022),U.S. Mission to North Macedonia,,,SMK800-22-PAS002,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,F25AS00218 Aquatic Invasive Species Interjurisdictional Grants to the Great Lakes States and Tribes - Fiscal Year 2025 Great Lakes Restoration Initiative,Fish and Wildlife Service,12/31/2025,78,F25AS00218,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,FY2026 ABPP - Battlefield Land Acquisition Grant,National Park Service,09/30/2026,351,P26AS00019,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Notice of Intent:  Program to End Modern Slavery FY 2025,Office to Monitor-Combat Trafficking in Persons,01/01/2099,26742,DFOP0017042,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,PAS Freetown Small Grants Program,U.S. Mission to Sierra Leone,,,2025-FREETOWN-PDS-01,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,F25AS00216 - Aquatic Invasive Species Grants to Great Lakes States - Fiscal Year 2025 Great Lakes Restoration Initiative,Fish and Wildlife Service,12/31/2025,78,F25AS00216,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,F25AS00217 Aquatic Invasive Species Grants to Great Lakes Tribes - Fiscal Year 2025 Great Lakes Restoration Initiative,Fish and Wildlife Service,12/31/2025,78,F25AS00217,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Rural Decentralized Water System Grant Program,Rural Utilities Service,12/01/2025,48,RDRUS-26-DWS,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,State Veterans Home Construction Grant Program,Construction of State Home Facilities,,,VA-GRANTS-112508-002,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,NRL Long Range Broad Agency Announcement (BAA) for Basic and Applied Research,Naval Research Laboratory,03/31/2026,168,N00173-24-S-BA01,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Celebrating America's 250th Anniversary (APS 2025),U.S. Mission to France,01/05/2026,83,PDS-FRANCE-FY2025-02,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,F26AS00008_FY 2026 - Sportfishing and Boating Safety Act - Boating Infrastructure Grant (BIG) Tier 1,Fish and Wildlife Service,10/27/2025,13,F26AS00008,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,SEEDING CRITICAL ADVANCES FOR LEADING ENERGY TECHNOLOGIES WITH UNTAPPED POTENTIAL (SCALEUP) READY,Advanced Research Projects Agency Energy ,09/29/2029,1446,DE-FOA-0003467,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Defense Sciences Office (DSO) Office-wide BAA,DARPA - Defense Sciences Office,06/02/2026,231,HR001125S0013,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,F26AS00009_FY 2026 - Sportfishing and Boating Safety Act - Boating Infrastructure Grant (BIG) Tier 2,Fish and Wildlife Service,10/27/2025,13,F26AS00009,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,FAA Aviation Research Grants Program,DOT - FAA Aviation Research Grants,09/07/2027,693,20-01,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Long Range Broad Agency Announcement (BAA) for NSWC Crane,NSWC CRANE - N00164,,,N0016424SNB35,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Small Surface Water and Groundwater Storage Projects (Small Storage Program),Bureau of Reclamation,04/17/2026,185,R25AS00270,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
0,Microsystems Technology Office (MTO) Office-wide,DARPA - Microsystems Technology Office ,12/01/2025,48,HR001124S0028,Not specified,Not specified,Not specified,0,0,0,0,0,0,"{""MissionHits"": 0, ""ProgramHits"": 0, ""TechHits"": 0, ""MissionPts"": 0, ""ProgramPts"": 0, ""TechPts"": 0}"
